_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_1125;003028;;Justus-Brinckmann-Straße;Justus-Brinckmann-Straße;65;Grün an Kleingärten;Bergedorf;Bergedorf;603;0;01.10.2025;1,5493;;FHH;Stadtgrün;POLYGON ((581959.337000 5926812.517000,581963.641000 5926810.077000,581967.866000 5926810.191000,581971.436000 5926807.152000,581976.644000 5926801.145000,581978.385000 5926797.907000,581985.400000 5926787.319000,581992.229000 5926782.269000,581998.193000 5926779.226000,582010.598000 5926773.303000,582014.461000 5926770.869000,582024.099000 5926765.248000,582031.815000 5926761.331000,582035.421000 5926759.566000,582041.702000 5926757.516000,582052.815000 5926755.700000,582066.010000 5926753.955000,582084.628000 5926753.488000,582100.097000 5926752.658000,582112.391000 5926752.207000,582124.360000 5926750.599000,582132.894000 5926749.367000,582138.248000 5926747.841000,582145.670000 5926745.966000,582154.492000 5926744.076000,582164.509000 5926741.968000,582168.985000 5926740.233000,582174.862100 5926740.817000,582174.905100 5926739.273000,582174.955300 5926737.471700,582186.685400 5926665.458300,582186.686000 5926665.455000,582250.835600 5926641.965100,582248.683100 5926636.018200,582248.477900 5926636.088900,582232.645000 5926641.820000,582212.261600 5926648.892300,582191.698000 5926655.422200,582170.968700 5926661.405000,582150.088100 5926666.836500,582129.071000 5926671.713000,582045.112000 5926690.018000,582025.035800 5926694.532500,582005.084500 5926699.570000,581995.482700 5926702.195200,581997.477100 5926708.212100,582001.498100 5926706.988200,582024.045300 5926700.545900,582048.203100 5926694.640700,582060.552700 5926743.226500,582014.116300 5926757.990300,581976.001300 5926776.780500,581911.044000 5926797.717400,581897.844300 5926775.888200,581893.883100 5926777.126400,581894.565200 5926784.151100,581894.721100 5926785.908400,581894.759200 5926786.307500,581894.785900 5926786.651200,581895.442200 5926795.098800,581895.473400 5926795.500600,581895.498900 5926795.924300,581896.011100 5926804.439500,581896.027100 5926804.704800,581896.046900 5926805.153800,581896.360100 5926812.260400,581896.834000 5926828.468400,581896.953000 5926836.954100,581905.682000 5926833.675000,581911.716000 5926831.373000,581916.902000 5926829.644000,581925.607000 5926826.777000,581933.215000 5926823.430000,581949.169000 5926816.360000,581954.171000 5926815.009000,581959.337000 5926812.517000),(582120.073700 5926729.882000,582101.147000 5926684.063200,582100.935700 5926683.574600,582164.762200 5926670.305300,582166.460300 5926720.348100,582120.073700 5926729.882000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1126;003028;;Justus-Brinckmann-Straße;Justus-Brinckmann-Straße;65;Grün an Kleingärten;Bergedorf;Bergedorf;603;0;01.10.2025;1,5493;;FHH;Stadtgrün;POLYGON ((581971.015100 5926860.500100,581972.737900 5926816.147400,581979.862400 5926816.656500,581995.637700 5926808.513900,582014.719900 5926784.340700,582041.690400 5926769.327900,582070.697300 5926769.073500,582070.697100 5926765.765600,582121.840800 5926766.528900,582174.135000 5926752.287200,582175.007000 5926747.031900,582175.007400 5926747.029000,582175.041900 5926743.907400,582175.043100 5926743.803200,582168.674700 5926744.256100,582164.964200 5926745.823500,582160.965900 5926746.852100,582149.608500 5926748.644500,582148.668100 5926748.845300,582148.668700 5926748.841300,582145.325600 5926749.555000,582145.325200 5926749.559200,582142.254500 5926750.214900,582134.284800 5926752.470100,582124.090900 5926753.909600,582114.168000 5926755.110200,582102.667600 5926755.812900,582088.392400 5926756.879500,582080.780600 5926757.070900,582076.033300 5926757.190400,582066.660100 5926757.816200,582051.452300 5926759.609500,582039.764000 5926761.950600,582038.290700 5926762.244500,582030.979700 5926765.722300,582022.205500 5926770.502500,582012.259700 5926776.263400,582005.392600 5926779.321300,582000.519700 5926781.863400,581986.885500 5926790.316300,581985.723100 5926792.362500,581978.658500 5926803.797400,581974.634300 5926808.643600,581973.133000 5926810.005000,581969.009700 5926813.198800,581965.228200 5926812.631000,581954.804600 5926817.438100,581950.036500 5926818.674600,581915.541000 5926834.026400,581902.710000 5926837.570100,581902.707200 5926837.569100,581900.601000 5926838.151000,581897.137000 5926839.921200,581897.116600 5926841.358700,581897.007900 5926846.769400,581911.926600 5926847.189900,581913.198700 5926843.627600,581967.395900 5926844.900700,581966.633000 5926857.369100,581913.708200 5926855.077900,581912.435700 5926851.515600,581896.882800 5926851.111400,581896.658000 5926858.099300,581971.015100 5926860.500100));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1127;003029;;Achterschlag - Pollhof;Achterschlag - Pollhof;65;Grün an Kleingärten;Bergedorf;Bergedorf;603;603;01.10.2025;1,0966;;FHH;Stadtgrün;POLYGON ((581578.603000 5925992.638000,581589.685900 5925970.111800,581572.946600 5925973.155300,581553.490500 5925881.003200,581555.538500 5925877.931400,581579.138500 5925877.423800,581580.566700 5925877.393100,581578.484100 5925860.301200,581566.982200 5925783.878100,581561.528200 5925744.259100,581558.166200 5925721.510800,581556.162600 5925707.960300,581555.955800 5925708.131800,581546.456600 5925709.510700,581531.441100 5925622.946700,581531.589300 5925622.532700,581531.190800 5925622.697900,581531.188000 5925622.699000,581526.398000 5925594.706000,581511.208100 5925495.860100,581509.661100 5925486.711100,581492.364300 5925490.270700,581528.083400 5925711.187500,581512.355800 5925713.703900,581511.452000 5925713.848600,581509.932700 5925714.091600,581512.550200 5925730.051100,581515.049200 5925742.250100,581515.374600 5925744.144000,581516.508100 5925743.446100,581538.642200 5925729.805600,581555.026300 5925860.866200,581534.833400 5925862.759500,581535.168800 5925864.837100,581538.149100 5925883.300100,581539.220200 5925891.127200,581546.204000 5925936.385000,581554.943300 5925988.417300,581555.797100 5925993.501000,581578.603000 5925992.638000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1128;003984;463 Gartenpark Krohnstieg Laubenpieper;Krohnstieg - Jugendparkweg;Krohnstieg - Jugendparkweg;60;Dauerkleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,1856;;FHH;Stadtgrün;POLYGON ((566253.854800 5944588.480800,566254.363600 5944590.438800,566256.468800 5944600.729500,566256.799900 5944600.994400,566257.196700 5944603.903700,566257.858000 5944608.531900,566258.387100 5944616.730500,566258.122800 5944626.780400,566257.197200 5944634.979100,566254.949300 5944646.086900,566252.437000 5944658.384900,566250.508700 5944669.161300,566250.189100 5944670.947300,566248.900800 5944679.614200,566269.545500 5944679.876300,566276.937500 5944634.456200,566278.305200 5944618.541100,566276.859900 5944601.611500,566272.749100 5944590.438500,566270.642400 5944584.712400,566254.769300 5944588.275600,566253.854800 5944588.480800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1129;003985;463 Gartenpark Krohnstieg Laubenpieper;Krohnstieg - Jugendparkweg;Krohnstieg - Jugendparkweg;60;Dauerkleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,3033;;FHH;Stadtgrün;POLYGON ((566210.426400 5944703.463400,566190.274700 5944700.812600,566187.351000 5944715.735000,566183.961000 5944742.415000,566175.235000 5944774.941000,566155.719000 5944833.690000,566155.578600 5944833.676000,566155.506500 5944833.893400,566173.366700 5944838.104600,566182.203400 5944822.875100,566188.595900 5944809.149900,566194.048400 5944795.048600,566199.688700 5944778.315200,566201.756700 5944764.778000,566203.824700 5944749.924700,566205.704700 5944730.183100,566206.268600 5944720.594500,566210.426400 5944703.463400));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1130;003986;463 Gartenpark Krohnstieg Laubenpieper;Krohnstieg - Jugendparkweg;Krohnstieg - Jugendparkweg;60;Dauerkleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,2781;;FHH;Stadtgrün;POLYGON ((566313.672000 5944858.643800,566273.114500 5944747.921400,566273.103000 5944747.709400,566255.153800 5944756.128300,566258.538400 5944770.793400,566264.179200 5944791.474900,566270.008100 5944812.156500,566277.341100 5944834.342200,566285.050100 5944853.519600,566293.934000 5944865.990500,566313.672000 5944858.643800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1131;003987;463 Gartenpark Krohnstieg Laubenpieper;Krohnstieg - Jugendparkweg;Krohnstieg - Jugendparkweg;60;Dauerkleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,0408;;FHH;Stadtgrün;POLYGON ((566271.181100 5944708.831400,566271.172000 5944708.668000,566275.560600 5944708.536700,566275.993800 5944699.898700,566261.357700 5944706.868400,566256.469200 5944707.808600,566257.221600 5944730.558200,566272.199300 5944731.068500,566270.992100 5944708.836800,566271.181100 5944708.831400));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1132;003988;449 Gartenbauverein Schreber Nordwinterhude;Hummelsbüttler Kirchenweg;Hummelsbüttler Kirchenweg;60;Dauerkleingärten;Hamburg-Nord;Fuhlsbüttel;431;421;01.10.2025;0,0463;;FHH;Stadtgrün;POLYGON ((567635.136300 5943333.985000,567636.467100 5943332.665500,567635.567300 5943331.425400,567633.774100 5943328.953800,567572.555100 5943366.960500,567576.154500 5943371.708300,567588.346800 5943364.726400,567609.188500 5943352.846700,567622.527100 5943343.572200,567633.468900 5943335.131300,567635.136300 5943333.985000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1133;003989;449 Gartenbauverein Schreber Nordwinterhude;Flughafenstraße;Flughafenstraße;60;Dauerkleingärten;Hamburg-Nord;Fuhlsbüttel;431;421;01.10.2025;0,9496;;FHH;Stadtgrün;POLYGON ((567395.466000 5943843.388500,567378.227800 5943818.575300,567377.136400 5943815.028400,567367.204300 5943800.286600,567359.674100 5943789.109900,567344.394600 5943769.193400,567330.949800 5943749.333500,567320.383900 5943733.726000,567299.101800 5943701.805500,567285.528200 5943736.936200,567285.186900 5943737.819800,567277.001700 5943759.100900,567268.816300 5943759.101200,567267.998000 5943783.656100,567267.870100 5943785.703300,567267.725300 5943788.021600,567266.088100 5943788.840100,567263.905400 5943791.022900,567263.360100 5943812.031200,567264.451400 5943813.668100,567265.815700 5943814.486600,567266.593600 5943836.001000,567280.822500 5943835.767300,567360.766300 5943835.492200,567361.312100 5943843.131600,567395.466000 5943843.388500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1134;003990;449 Gartenbauverein Schreber Nordwinterhude;Ohkamp;Ohkamp;60;Dauerkleingärten;Hamburg-Nord;Fuhlsbüttel;431;421;01.10.2025;0,0753;;FHH;Stadtgrün;POLYGON ((567439.209500 5943843.538800,567430.027500 5943827.196000,567410.596900 5943827.817300,567405.429200 5943830.711400,567418.865700 5943853.035100,567428.788000 5943867.917600,567429.642900 5943869.712900,567439.209500 5943843.538800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1135;003991;127 Hammer Hof v. 1919;Sievekingsallee - Horner Weg;Sievekingsallee - Horner Weg;61;Kleingärten;Hamburg-Mitte;Hamm;123;0;01.10.2025;0,9718;;FHH;AGV;POLYGON ((570662.639000 5934710.056000,570658.331000 5934745.787000,570653.934000 5934782.261000,570649.838000 5934816.254000,570645.739000 5934850.247000,570639.489000 5934902.107000,570633.236000 5934953.968000,570631.120000 5934971.504000,570630.023100 5934979.724500,570628.671000 5934987.907000,570626.054800 5935000.546400,570622.825300 5935013.043100,570618.989900 5935025.367400,570614.558000 5935037.490000,570609.498000 5935050.343000,570632.110000 5935046.067000,570644.646000 5935023.871000,570648.045000 5935008.240000,570652.562000 5934974.020000,570696.838000 5934606.756000,570675.379000 5934604.359000,570662.639000 5934710.056000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1136;003992;713 Elbinsel;Harburger Chaussee;Harburger Chaussee;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,0801;;FHH;Stadtgrün;POLYGON ((566577.106700 5930537.097700,566577.020400 5930537.084800,566573.597000 5930556.560500,566613.647000 5930561.789700,566616.609800 5930541.812300,566577.106700 5930537.097700));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1137;003993;713 Elbinsel;Harburger Chaussee;Harburger Chaussee;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,0404;;FHH;Stadtgrün;POLYGON ((566640.325800 5930565.252500,566641.740100 5930548.743800,566617.678600 5930545.288400,566615.646000 5930561.435500,566615.759600 5930561.414200,566640.325800 5930565.252500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1138;003994;713 Elbinsel;Harburger Chaussee;Harburger Chaussee;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,0607;;FHH;Stadtgrün;POLYGON ((566644.171500 5930542.728500,566644.022900 5930542.723700,566643.803700 5930563.079100,566673.865200 5930565.542800,566673.864400 5930545.415900,566644.171500 5930542.728500));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1139;003995;713 Elbinsel;Harburger Chaussee;Harburger Chaussee;60;Dauerkleingärten;Hamburg-Mitte;Wilhelmsburg;137;147;01.10.2025;0,0815;;FHH;Stadtgrün;POLYGON ((566729.189900 5930583.354900,566743.700800 5930585.027800,566762.090700 5930584.291900,566791.407700 5930583.088100,566790.641400 5930569.414300,566784.296800 5930570.180200,566775.326600 5930570.618000,566752.244800 5930571.493500,566727.631700 5930571.931600,566729.189900 5930583.354900));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1140;003998;769 Gartengem. Windmühle;Niedergeorgswerder Deich;Niedergeorgswerder Deich;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;0,0435;;FHH;Stadtgrün;POLYGON ((568115.227500 5928715.566900,568114.209000 5928711.142200,568111.623600 5928712.026700,568107.033700 5928713.476300,568098.578000 5928696.807300,568083.358400 5928703.571800,568093.988400 5928725.314100,568108.966400 5928718.307900,568109.449400 5928717.100000,568115.227500 5928715.566900));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1141;004000;420 Verein der Gartenfreunde Grode Wisch v. 1922;Wartenburger Weg;Wartenburger Weg;61;Kleingärten;Hamburg-Nord;Barmbek-Nord;426;453;01.10.2025;0,3568;;FHH;Stadtgrün;POLYGON ((570745.557500 5938576.203100,570745.556000 5938576.196000,570752.230900 5938565.278700,570726.982800 5938550.384000,570730.212500 5938544.193400,570711.909200 5938529.929300,570681.224200 5938506.514700,570668.842600 5938497.902500,570655.115200 5938488.213700,570648.116800 5938484.446000,570641.387800 5938479.870700,570630.890300 5938471.796700,570621.469400 5938464.799100,570609.895400 5938457.801800,570609.088000 5938458.878500,570607.203800 5938457.263600,570598.987400 5938468.561900,570673.616900 5938529.028700,570674.177000 5938528.337000,570674.179600 5938528.339200,570674.185200 5938528.332200,570688.165400 5938540.058500,570719.707900 5938564.531800,570728.110300 5938569.929200,570746.711800 5938581.851900,570745.548500 5938576.217800,570745.557500 5938576.203100));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1142;004001;419 Dulsberg v. 1932;Nordschleswiger Straße;Nordschleswiger Straße;61;Kleingärten;Hamburg-Nord;Barmbek-Nord;426;0;01.10.2025;0,4436;;FHH;AGV;POLYGON ((570438.706000 5938373.520000,570448.118000 5938369.950000,570441.685500 5938359.995700,570435.798200 5938349.709600,570430.473300 5938339.121500,570425.726000 5938328.262000,570421.968700 5938319.828200,570417.647800 5938311.668800,570412.783400 5938303.821300,570407.397900 5938296.321800,570401.516000 5938289.205000,570348.307000 5938229.108000,570329.707000 5938249.337000,570329.631000 5938254.335000,570433.847000 5938372.352000,570438.706000 5938373.520000));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1143;004002;453 Kleingartenpark Twisselwisch;Twisselwisch;Twisselwisch;61;Kleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;1,5676;;FHH;Stadtgrün;POLYGON ((565508.508500 5945592.914900,565564.824300 5945592.280800,565643.127200 5945591.399000,565668.097100 5945591.117800,565731.072500 5945601.823000,565782.074500 5945610.494300,565815.642500 5945620.678900,565824.010900 5945600.438100,565822.225500 5945598.652700,565801.023600 5945589.949100,565782.276800 5945582.807700,565784.285200 5945576.112400,565786.293600 5945567.854800,565778.259200 5945559.374200,565770.894400 5945556.026600,565755.272100 5945547.769200,565744.997600 5945542.802300,565742.774300 5945541.743500,565725.589900 5945539.288700,565707.066400 5945537.280300,565673.367100 5945534.379300,565655.959500 5945533.040300,565649.259600 5945533.339000,565615.565100 5945534.602800,565579.857200 5945535.942100,565553.299400 5945537.281600,565532.767300 5945556.921600,565532.990400 5945563.840100,565520.269400 5945565.402600,565508.508500 5945592.914900));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1144;003790;432 Früh Auf v. 1920;Schwartauer Straße;Schwartauer Straße;61;Kleingärten;Hamburg-Nord;Groß Borstel;406;419;01.10.2025;0,1457;;FHH;Stadtgrün;POLYGON ((565112.506400 5941282.659800,565102.917700 5941260.194100,565048.234300 5941283.620200,565057.776100 5941306.204700,565112.506400 5941282.659800));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1145;003791;437 Stadion;Haldenstieg;Haldenstieg;60;Dauerkleingärten;Hamburg-Nord;Groß Borstel;406;419;01.10.2025;0,4197;;FHH;Stadtgrün;POLYGON ((564030.564200 5941061.119200,564031.125500 5941039.244300,564031.126200 5941007.132900,564032.010800 5940985.920800,564032.011900 5940952.924400,564032.012000 5940950.862100,564031.717800 5940940.845300,564025.510400 5940939.520100,564006.876000 5940935.541700,564005.496100 5940935.247100,564002.255300 5940937.309300,563994.886200 5941037.770800,563999.487100 5941067.102000,564030.564200 5941061.119200));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1146;003792;463 Gartenpark Krohnstieg Laubenpieper;Eekboomkoppel - Krohnstieg;Eekboomkoppel - Krohnstieg;60;Dauerkleingärten;Hamburg-Nord;Langenhorn;432;420;01.10.2025;0,4225;;FHH;Stadtgrün;POLYGON ((566156.290900 5944901.394200,566156.206100 5944902.144500,566155.066300 5944912.228000,566154.272900 5944920.757300,566152.091200 5944942.774800,566164.587700 5944943.568000,566162.165500 5944950.413600,566160.025700 5944956.461100,566150.306400 5944985.817800,566149.116200 5944990.380000,566149.286800 5944993.429500,566149.413000 5944993.323000,566187.017000 5944998.547700,566214.357800 5944918.989100,566215.972900 5944914.289500,566215.754600 5944914.242300,566213.251800 5944913.701600,566156.290900 5944901.394200));EPSG:25832
DE.HH.UP_KLEINGARTENANLAGEN_1147;003793;449 Gartenbauverein Schreber Nordwinterhude;Ohkampring;Ohkampring;60;Dauerkleingärten;Hamburg-Nord;Fuhlsbüttel;431;421;01.10.2025;0,3929;;FHH;Stadtgrün;POLYGON ((567396.368500 5943638.939000,567370.833500 5943636.215700,567370.227900 5943643.987000,567369.824200 5943650.143500,567369.925200 5943657.914700,567369.925200 5943664.172100,567370.026300 5943669.894700,567369.907600 5943672.745400,567369.907600 5943682.040500,567370.424100 5943695.466900,567370.768400 5943706.999800,567371.973500 5943719.393200,567373.006500 5943731.442500,567374.844400 5943744.536400,567375.730400 5943749.753500,567377.740400 5943762.148000,567379.583000 5943771.025100,567381.760400 5943780.237200,567384.608100 5943788.779500,567387.809700 5943796.249400,567388.125800 5943796.986600,567392.481000 5943807.706200,567396.668500 5943815.578400,567402.196100 5943825.795500,567405.601400 5943824.229100,567404.876100 5943820.602800,567402.363400 5943805.863300,567401.007600 5943793.663400,567400.688000 5943790.788600,567399.012800 5943778.896300,567398.510400 5943768.344100,567397.505200 5943751.762200,567396.976700 5943742.117400,567396.761400 5943727.998500,567396.417100 5943712.334400,567395.900700 5943698.563700,567395.556300 5943689.096400,567395.728500 5943682.555300,567395.900600 5943676.014200,567396.196400 5943670.541200,567396.176700 5943670.266600,567396.065900 5943668.712100,567396.166600 5943650.949200,567396.772100 5943639.140800,567396.368500 5943638.939000));EPSG:25832
